id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
1242,569869476453158912,0,2015-02-23 06:40:45 -0800,Always around,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.,United,-1
1244,569868764495400960,0,2015-02-23 06:37:55 -0800,"Nashville, TN",@united at this point I made it home on my own.,United,-1
1246,569868055502696449,0,2015-02-23 06:35:06 -0800,USA / The World,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,United,1
1249,569866490423349248,0,2015-02-23 06:28:53 -0800,,@united it wasn't a comment. It was a question. But thanks for your copy and paste response,United,-1
1251,569865827274657792,0,2015-02-23 06:26:15 -0800,Louisville,"@united you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!",United,-1
1255,569865011788693504,0,2015-02-23 06:23:01 -0800,Louisville,@united how about starting without the robotic response?,United,-1
1258,569864108134301697,0,2015-02-23 06:19:25 -0800,"Stumptown, Baby!","@united Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck.",United,-1
1259,569863836615864320,0,2015-02-23 06:18:20 -0800,Punk is the preacher.,"@united yes, but it's not looking. The ticket agent at out terminal dismissed us and we missed a chance at a Miami flight then to DR",United,-1
1260,569863765451255809,0,2015-02-23 06:18:03 -0800,New York,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice,United,-1
1264,569861240375386112,0,2015-02-23 06:08:01 -0800,"New Haven, CT",@united Cool. Thank you.,United,1
1267,569860371626004480,0,2015-02-23 06:04:34 -0800,syracuse,@United I'd like to thank and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight,United,1
1270,569859213331189760,0,2015-02-23 05:59:58 -0800,,@united day 3 of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days #badservice,United,-1
1271,569858507341606912,0,2015-02-23 05:57:10 -0800,"San Jose, CA","@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",United,-1
1272,569858231759085571,0,2015-02-23 05:56:04 -0800,"Kansas City, USA",@united current hold time AFTER speaking to rep to have tix reissued is 42 mins - why so long &amp; why not make this option available online?,United,-1
1274,569857624549625856,0,2015-02-23 05:53:39 -0800,Punk is the preacher.,@united also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.,United,-1
1275,569857072310808578,0,2015-02-23 05:51:28 -0800,Punk is the preacher.,@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,United,-1
1276,569857003855720448,0,2015-02-23 05:51:11 -0800,,.@united Not what's been shared by the pilot with passengers!,United,-1
1279,569856109613166593,0,2015-02-23 05:47:38 -0800,chicago,"@united they're not, actually. gate agent was so rude. now standing in a line waiting for reFlight Booking Problems. missed the only flight to STI. awful.",United,-1
1280,569856081180160000,0,2015-02-23 05:47:31 -0800,Louisville,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!,United,-1
1281,569854540494868481,0,2015-02-23 05:41:24 -0800,Frequently DC/NYC/San Diego,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning,United,-1
1282,569853714149867521,0,2015-02-23 05:38:07 -0800,Brussels,"@united Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",United,-1
1284,569852334324518912,0,2015-02-23 05:32:38 -0800,Weston super Mare,@united #epicfail on #CX as flight from Frankfurt to San Francisco now going to Chicago as flight crew out of hours due to de-icing delay,United,-1
1288,569851299916869633,0,2015-02-23 05:28:31 -0800,"Arlington, VA",@united Making sure your flights aren't delayed due to poor maintenance would be a start.,United,-1
1289,569850899310358531,0,2015-02-23 05:26:56 -0800,"ÜT: 50.97861,-114.000116",@united hilarious,United,-1
1293,569849517077622786,0,2015-02-23 05:21:26 -0800,USA,@united funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool,United,-1
1294,569849299850305536,0,2015-02-23 05:20:35 -0800,,"@united nope not here. You need a little red stamp from the counter. Check yourself, before you wreck yourself son http://t.co/0pRGySvuRm",United,-1
1295,569847318062632960,0,2015-02-23 05:12:42 -0800,Chicago,"@united wasn't trying to Cancelled Flight, just trying to change my award ticket, same date and place, but thanks for sending the link, I know the fee",United,-1
1296,569846853350457344,0,2015-02-23 05:10:51 -0800,"iPhone: -33.875538,151.196533",@united unhappy with your new mileage rules :( - was my main reason to keep flying united. Will have to take my business elsewhere,United,-1
1297,569846678351540224,0,2015-02-23 05:10:10 -0800,Punk is the preacher.,@united I need assistance. Due to your incompetence I need to reschedule a connection. I will NEVER fly @United again.,United,-1
1300,569844088997949440,0,2015-02-23 04:59:52 -0800,,@united you need a bag bouncer. Get it together,United,-1
1303,569842196045656064,0,2015-02-23 04:52:21 -0800,Sheboygan,"@united you need to retrain your flight attendants. Saying there is no more room for carry ons when there actually is, is not cool.",United,-1
1304,569841224221392897,0,2015-02-23 04:48:29 -0800,"Western Massachusetts, USA",UA3388 @united was Cancelled Flightled not delayed.  Re-Flight Booking Problems still 90 miles from home.  At least acknowledge the Cancelled Flightlation.,United,-1
1305,569841047456460800,0,2015-02-23 04:47:47 -0800,"ÜT: 50.97861,-114.000116",@united never ever again will I be Flight Booking Problems a flight with United or any affiliate if there is a chance to get on a United flight,United,-1
1306,569840341899026432,0,2015-02-23 04:44:59 -0800,USA / The World,@united Was able to send the DM. All good now.,United,1
1308,569839559728439296,0,2015-02-23 04:41:52 -0800,"ÜT: 50.97861,-114.000116",@united and after being on hold for an hour the day before to sort it out and being told it's fine it should be fine when you arrive to fly,United,-1
1313,569838260077228032,0,2015-02-23 04:36:42 -0800,"St. Louis, MO",@united Another awful experience and Victoria at the check in desk in STL could not have been more rude and condescending.,United,-1
1316,569836091651592192,0,2015-02-23 04:28:05 -0800,USA / The World,"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send.",United,-1
1318,569834960107868160,0,2015-02-23 04:23:36 -0800,,"@united Stopped flying @united 1 yr ago bc of aggressive policy on carryon @bdl listening to pssngrs forced to chk@preboard,#notcomingback",United,-1
1319,569834804943962113,0,2015-02-23 04:22:59 -0800,,@united I have sent a message with a bag tag. Have you looked?,United,-1
1321,569833653871742976,0,2015-02-23 04:18:24 -0800,"Chorley, Lancashire","@united just sent you a message on Facebook, how do I follow up a complaint re. Missing clothing out of checked baggage?",United,-1
1323,569830265364701184,0,2015-02-23 04:04:56 -0800,Sheboygan,@united very poor customer service. I WILL think again befor Flight Booking Problems another United flight.,United,-1
1326,569826411206316032,0,2015-02-23 03:49:37 -0800,,@united an efficient layout at kiosks/bag drop lines would help as there is no definition to space. Additional friendly and helpful staff,United,-1
1327,569824906638073856,1,2015-02-23 03:43:39 -0800,P.R.O.B. ,"@united - 75% of a plane's passengers boarding in your ""Premier"" groups might be an indication of a broken process.",United,-1
1329,569824565091823616,0,2015-02-23 03:42:17 -0800,East Coast,@united EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to you😊 http://t.co/KMQuLY9g5E,United,1
1331,569817289874411520,0,2015-02-23 03:13:23 -0800,Park Slope,"@united changed my last name for my MileagePlus acct on the site in an hour. @BA_USA had me on hold for 20mins, then 5 days &amp; no change yet",United,-1
1332,569816394180788224,0,2015-02-23 03:09:49 -0800,"Lewis Center, OH","@united flight landed 13 hours ago, 2 more flights CMH-IAD last night and still no bag..could have driven it from CMH",United,-1
1335,569815297475149824,0,2015-02-23 03:05:28 -0800,,@united literally sucks,United,-1
1336,569815182265978880,0,2015-02-23 03:05:00 -0800,DOM-ination,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien,United,1
1339,569813373413687296,1,2015-02-23 02:57:49 -0800,Buffalo/Oakland/Savannah/Ire,@united I would encourage you to re-interview the sole flight attendant on UAL 6166 from BUF to ORD. Blatantly not stable. Uncomfortable.,United,-1
1340,569812898815614977,0,2015-02-23 02:55:56 -0800,,@united this is the second time my flights been Cancelled Flightled... Like really?,United,-1
1343,569808684252942336,0,2015-02-23 02:39:11 -0800,Beijing,@united I am impressed with your super-fast reply to @CGJase,United,1
1344,569807000927920128,0,2015-02-23 02:32:30 -0800,"Cleveland, Ohio","@united hi JP, with the help of an awesome TSA representative, I was able to get it all taken care of. Thank you!",United,1
1346,569804677472251904,0,2015-02-23 02:23:16 -0800,,@united Morning! 4603 has been delayed by 7 hours. Can you get me to Newark for my 10am meeting?,United,-1
1347,569801303204851713,0,2015-02-23 02:09:51 -0800,San Francisco,@united please stop spending mktg $ on branding ads. Use savings to improve #cxp. 1hr wait for luggage due to short staff is unacceptable,United,-1
1350,569785570320195585,0,2015-02-23 01:07:20 -0800,"San Francisco, CA",@united was trying to change a flight online but got an error can you help via DM?,United,-1
1352,569782352223666176,0,2015-02-23 00:54:33 -0800,"Brownsville, Tx",@united the staff was rather efficient and got us solutions just freaked me out a little being in limbo in the air.,United,1
1353,569781926162145281,0,2015-02-23 00:52:51 -0800,,@united you are terrible.,United,-1
1356,569780368309657600,0,2015-02-23 00:46:40 -0800,Indiana,@united I attempted to book a ticket 3 times and kept getting a 'error' message. I hope you didn't still charge me.,United,-1
1357,569777772115193856,0,2015-02-23 00:36:21 -0800,New York/New Jersey,@united … But friendly efficient air attendants in coach #UA992 http://t.co/49pV3KcHNR,United,-1
1358,569777329330884608,0,2015-02-23 00:34:35 -0800,New York/New Jersey,"@united Coach interior on UA 992 looked like it was salvaged from the 80s. Tiny unusable video, no power &amp; lifevests on the floor #UA992 …",United,-1
1360,569769624780165120,0,2015-02-23 00:03:59 -0800,New York/New Jersey depends on,@united on plane to Newark now. I was checked in as Rebecca Levi. My bag is under her name too.,United,-1
1364,569763346431414272,0,2015-02-22 23:39:02 -0800,,@united @DelonGerry ual sucks,United,-1
1366,569762365572558848,0,2015-02-22 23:35:08 -0800,"Western Massachusetts, USA",BUT @united just re-booked to BOS; UGGH!! now 3 hour bus to WMASS home. Could have flown to BDL &amp; back to DC in same time. #unitedairlines,United,-1
1368,569758414810849280,1,2015-02-22 23:19:26 -0800,,"@united appreciate it, but changing time by 10 min multiple times 6 hours before flight is just annoying and seems like you have 0 clue",United,-1
1371,569754680626008064,1,2015-02-22 23:04:36 -0800,"Portland, OR",@United so you jacked out my cousins trip to Portland and then Cancelled Flightled her return trip?! No more United,United,-1
1372,569753797704024065,0,2015-02-22 23:01:05 -0800,,"@united Yes I did.  We headed out to de-ice 5 minutes after I sent it to you.  Made it to Austin, but am now waiting for the luggage.",United,-1
1374,569751515461603328,0,2015-02-22 22:52:01 -0800,,"@united after a Cancelled Flighted flight, and 2 delays, you lost my luggage AGAIN! You're the WORST! Disgraceful! Awful company, horrible service!",United,-1
1379,569749233344983040,0,2015-02-22 22:42:57 -0800,,@united Is flight 746 going to sit on the tarmac FOREVER?????????,United,-1
1380,569748884164988929,1,2015-02-22 22:41:34 -0800,SD || CA   ,@united One of your workers refused to give me her name as a reference for my notes. Her tone &amp; language was very unprofessional.,United,-1
1381,569748687812845568,1,2015-02-22 22:40:47 -0800,"Vancouver, CA",@united that's why I blame your company. Because it had every opportunity to do a job and managed to fail each time for just lazy reasons,United,-1
