id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
2163,569333972452265985,0,2015-02-21 19:12:51 -0800,Global,"@united when I read it say ' in some cases' can you please define this for me, when for example would it not be the case?",United,-1
2164,569332961813753856,0,2015-02-21 19:08:50 -0800,Sweden,@united I'm trying your WiFi on UA1616. But sorry it really slow. Even #Spotify lagging and that isn't a hard stream.,United,-1
2165,569332086345220096,0,2015-02-21 19:05:21 -0800,"New Haven, CT","@united Not until tomorrow night. And the hotel voucher had higher rate than travelocity Not loving cost, but hard working staff",United,-1
2167,569331162897739776,0,2015-02-21 19:01:41 -0800,"San Diego, CA",@united why don't you ever print my known #traveler number on my ticket? Because of this I never get to use the #TSA prescreen I paid for,United,-1
2168,569331021163814912,0,2015-02-21 19:01:07 -0800,"Raleigh, NC","@united boarding was decent, 3 useless agents that don't speak English (after 2.5hrs of hold) 6hrs of mech delay not so much",United,-1
2170,569330683623186433,0,2015-02-21 18:59:47 -0800,"arlington, va",@united flight was Cancelled Flighted after the last opportunity to rebook us on other flights this evening passed.,United,-1
2171,569330646901895169,0,2015-02-21 18:59:38 -0800,"San Diego, CA",@united boarding a #plane would be much faster if you boarded back to front instead of front to back #MakesSense #efficiency #travel #flying,United,-1
2174,569329401122426880,0,2015-02-21 18:54:41 -0800,,@united I'd really like to get off of this plane now.,United,-1
2175,569329378061979648,0,2015-02-21 18:54:36 -0800,Coastal,@united possibly the worst airlineGave them three chances Second time in 2 weeks a flight has been delayed and or Cancelled Flightled due to mechanics,United,-1
2176,569328755409326080,0,2015-02-21 18:52:07 -0800,"ORLANDO, FL",@united cabin pressurization issues are pretty serious. Flight 1109 landed in Washington because of it. My head is pounding.,United,-1
2177,569328128310403073,1,2015-02-21 18:49:38 -0800,#Westford #marketing ,@united Sandra at ur international checkin counter was rude and offensive.  She commented she didn't care if I complained cuz she had 25yrs,United,-1
2179,569327949553520640,0,2015-02-21 18:48:55 -0800,Rhode Island,@united Did I mention that I was ON THE PLANE so is my luggage. My luggage that I'm not going to have for how many days.,United,-1
2180,569327646917537793,1,2015-02-21 18:47:43 -0800,Cheltenham,@united 3 times I've called customer services each at least 40 mins... Each time cut off by your operators... Why can't you call me back!,United,-1
2181,569326940252991488,0,2015-02-21 18:44:54 -0800,Rhode Island,@united Tell me that you're at least going to cover a room and get me out of here.,United,-1
2182,569326818697871360,1,2015-02-21 18:44:25 -0800,Rhode Island,@united OMG!!! you just bumped me off the last flight. Can this get any worse.,United,-1
2185,569325061892481024,0,2015-02-21 18:37:26 -0800,,@united please fire the captain of flight 6232 today. He single handedly ruined every passengers day by being a piece of shit. #unitedsucks,United,-1
2187,569323727818657792,0,2015-02-21 18:32:08 -0800,,@united what exactly do you hang on this hook? http://t.co/ZHxOk07Aqa,United,-1
2190,569322456776892417,3,2015-02-21 18:27:05 -0800,"Boston, MA",.@united Your airline is again rated the WORST in America so you've got your work cut out for you. It's bc you treat customers like garbage.,United,-1
2192,569321739093614592,0,2015-02-21 18:24:14 -0800,,@united Pay for my hotel.... I'm a broke student #help,United,-1
2193,569321654842564609,0,2015-02-21 18:23:54 -0800,,@united all 4 of us are on standby in Houston tomorrow for flights to Calgary. If you could get us on one or two of those that would help,United,-1
2194,569320594400874497,1,2015-02-21 18:19:41 -0800,#Westford #marketing ,@united what a nightmare!!  Both sides of my flights are a disaster!  At Houston getting attitude cuz I was sent to ticket counter,United,-1
2195,569319928815202304,0,2015-02-21 18:17:03 -0800,Blue Area of the Moon,@united you're terrible.,United,-1
2196,569319239900725248,0,2015-02-21 18:14:18 -0800,"Ottawa, Canada",@united it was eventually explained that weather conditions too extreme to get luggage off planes. Will be sent on. But I won't be for days!,United,-1
2198,569319046790819840,0,2015-02-21 18:13:32 -0800,,@united 732 from Denver. We just boarded! Fingers crossed we get into the air!!!,United,1
2199,569318947729887232,0,2015-02-21 18:13:09 -0800,"ORLANDO, FL","@united EWR TO MCO made unplanned landing because of pressurization failure. Worst pain I've EVER felt, I thought I was going to pass out",United,-1
2200,569318589817364481,0,2015-02-21 18:11:43 -0800,Chicago,@united How does that make a flight takeoff on time? And regardless it makes me Late Flight because now I have to wait for my bag at baggage claim.,United,-1
2202,569318432648273920,0,2015-02-21 18:11:06 -0800,"Boston, MA",@united trying to get a customer service agent.  Just landed in SFO.  Can't fly with 3 layovers with 3 kids!!,United,-1
2204,569316673942990848,0,2015-02-21 18:04:07 -0800,"San Francisco, California",@united nope I gave up - maybe they'll deliver it,United,-1
2206,569316508352045056,1,2015-02-21 18:03:27 -0800,"Chicago, IL",@united more and more delays! No CS help at all! No notifications!,United,-1
2207,569316417226600448,0,2015-02-21 18:03:05 -0800,,@united and waiting,United,-1
2209,569315878828949504,0,2015-02-21 18:00:57 -0800,Philly Burbs,@united Hubby made it by the skin of his teeth!   :),United,1
2211,569314329276715010,0,2015-02-21 17:54:48 -0800,"Columbus,Ohio","@united 1st u delay my flight for mechanical failure,then 2 hrs on the runway, &amp; 13 hrs Late Flightr I'm still here with a lost bag &amp; no resolution",United,-1
2212,569313492894752768,0,2015-02-21 17:51:28 -0800,"Columbus,Ohio",@united is the worst,United,-1
2213,569312077954854913,0,2015-02-21 17:45:51 -0800,,@united still waiting,United,-1
2215,569310717393944577,1,2015-02-21 17:40:26 -0800,"Washington, DC","@united...lies lies lies....still sitting at the gate, have not moved an inch http://t.co/LulGnwEfFH",United,-1
2218,569310115377102850,1,2015-02-21 17:38:03 -0800,"Vernon Hills, IL","@united #customerservice at @Dulles_Airport could not be worse. I get the bad weather, but this is awful.",United,-1
2220,569309296023998464,0,2015-02-21 17:34:48 -0800,"Chicago, IL","@united instead of be told when we board, we have to wait for the emails telling us about the delays.",United,-1
2221,569308775435390976,0,2015-02-21 17:32:43 -0800,"Milwaukee, WI","@united Additionally, my husband paid for tv service &amp; it stopped working about halfway through the flight.",United,-1
2226,569307466896424961,1,2015-02-21 17:27:31 -0800,pensacola,@united I sent a PM over two weeks ago and have heard nothing!  #horribleservice #unitedsucks,United,-1
2227,569307047285690369,0,2015-02-21 17:25:51 -0800,"Brooklyn, NY","@united Well, to the degree that he could... Just to know, after this experience I'm Cancelled Flighting my miles card. Thank god for @Delta",United,-1
2228,569306599577112577,0,2015-02-21 17:24:05 -0800,,@united thank you! Excited to be working with you guys!,United,1
2232,569303395460259840,0,2015-02-21 17:11:21 -0800,Global,@united yr team have me on hold for over an hour unhelpful Pls can you answer my question.,United,-1
2233,569302758018420736,1,2015-02-21 17:08:49 -0800,"Montreal, Quebec CA",.@united Let us know when you find everyone's luggage. Thanks. #UnitedAirlines,United,-1
2236,569302490421833729,1,2015-02-21 17:07:45 -0800,,@united Nope! I'm on UA 174 that was supposed to leave at 6:47 but are still at the gate. Apparently we are about to pull back and de-ice.,United,-1
2237,569302005111508992,1,2015-02-21 17:05:49 -0800,"Hoboken, NJ","@united Still do not have my bag, it's in the CLT airport. Was originally told I would have it by 2pm.",United,-1
2239,569301745219850241,0,2015-02-21 17:04:47 -0800,"San Francisco, CA",@united just texted me to say flight is delayed due to air traffic control. BS! They pulled the plane in Late Flight #lies,United,-1
2240,569300959911768064,0,2015-02-21 17:01:40 -0800,,@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?,United,-1
2245,569298744337788928,0,2015-02-21 16:52:52 -0800,,@united we are the airline that has Cancelled Flightled flights TOMORROW to the NYC area,United,-1
2247,569298251418959872,0,2015-02-21 16:50:54 -0800,,@united having to pay for a hotel room in Cleveland because of last minute Cancelled Flightled connecting flight. Booked through united..Unimpressed!,United,-1
2248,569298147144556544,0,2015-02-21 16:50:29 -0800,"New Haven, CT",@united I was on UA3782 and it was Cancelled Flightled. I'm waiting at customer service.,United,-1
2250,569296784922578944,0,2015-02-21 16:45:05 -0800,"Sydney, Australia",@united Flight has been delayed for another hour so only have 24 mins to transit at LAX... Extremely unlikely I will make it!,United,-1
2252,569296356143050754,1,2015-02-21 16:43:22 -0800,"Montana, God's country
",@united congratulations united. Fail again. Sky at a gate with a plane full of people waiting on 2. Weather gets worse now we can't leave.,United,-1
2253,569296055478722560,1,2015-02-21 16:42:11 -0800,toronto,"@united thank you for leaving my bag in houston! despite what your system says, i was definitely on the flight!",United,-1
2254,569295556729823232,1,2015-02-21 16:40:12 -0800,,@united how come a $27 shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? #whyjeff?,United,-1
2255,569294326259253248,0,2015-02-21 16:35:19 -0800,"Foster City, CA",Reply to @united - Doesn't do any good to check outlets preflight when moved to different equipment after boarding due to malfunction.,United,-1
2256,569293965448458240,1,2015-02-21 16:33:52 -0800,"Buffalo, NY",@united 15-hr flight w/broken #Dreamliner media system. Witness #mental #breakdown as we bounce off walls. Remind me why I'm 1K.,United,-1
2257,569293296872222720,0,2015-02-21 16:31:13 -0800,Boise,@united I was rebooked thru SFO but arrive 9 hours Late Flight and miss activities. I asked to fly today with stop over. Was told I'd have to pay.,United,-1
2259,569292823805042688,0,2015-02-21 16:29:20 -0800,Central NJ,@united tonight you made this Fred Flintstone happy with an upgrade to 1st class. http://t.co/gKgKZLAwpR,United,1
2262,569289573395800064,0,2015-02-21 16:16:25 -0800,san diego,@united  your costumer service today in the Providence airport was sucked. Recommend your airline learn to check the weather and be honest,United,-1
2266,569287318898495490,0,2015-02-21 16:07:28 -0800,,"@united God damn fucking crew won't be here till 6:40, so you've known for over an hour and a half the flight time was bullshit.",United,-1
2267,569286569548320769,1,2015-02-21 16:04:29 -0800,Pittsburgh,@united you really do have a culture problem. Everyone I tried to work with blamed someone else or told me how they're short staffed,United,-1
2273,569282312203997185,0,2015-02-21 15:47:34 -0800,,@united thanks ... not sure arranged move to the earlier flight but I'm at the gate with a seat assignment.  Super nice agent at gate C4 ORD,United,1
2277,569280157678071808,0,2015-02-21 15:39:00 -0800,"Hoboken, NJ","@united yes, after landing at 930pm last night. Spoke to 10 baggage claim customer service reps. Finally spoke to one amazing ticket agent.",United,-1
2278,569279586921353216,1,2015-02-21 15:36:44 -0800,,@united Charging $6500 for biz flight to UK = somewhat egregious. Charging $3 on top for a Sam Adams draft at the United Club is usurious.,United,-1
2279,569278858123300864,0,2015-02-21 15:33:51 -0800,A Californian in London,@united I see. Thanks for explaining.,United,1
2280,569278347441799169,0,2015-02-21 15:31:49 -0800,New York City,@united Your social listening capabilities are awful if this is the reply for the context in which you were mentioned @stevelord212,United,-1
2281,569278020441284608,0,2015-02-21 15:30:31 -0800,"Boston, MA",@united If you follow me I will DM you my phone # which you can call.,United,-1
2283,569276854458310658,0,2015-02-21 15:25:53 -0800,"Virginia/Metro Washington, DC","@united Yes, they did. Must have fixed the broken ramp. Thanks!",United,1
2284,569276415927037952,0,2015-02-21 15:24:08 -0800,"San Francisco, CA",@united Flight:UA1750 is basically a prison on the runway @ SFO 6delays 4hrs of sitting no water no answers. reminded y I hate this airline,United,-1
2285,569276207696453632,0,2015-02-21 15:23:19 -0800,"Mexico City, Mexico",@united thanks,United,1
2287,569275476642013186,0,2015-02-21 15:20:24 -0800,Wonderland,@united says @USAirways  is the final carrier . Us air doesnt have it. I want my bag!!! Not a claim not an im  sorry. I want my clothes!!,United,-1
